LGTM数,記事タイトル,タグ,見出し,URL,コメント数,著者
31,第8羽 トランスペアレントプレイング・プレイヤーストーリー (ごちうさ Advent Calendar 2015),"[""Electron"", ""JavaScript"", ""es6"", ""es2015""]",を開くことができます。」「で、ウィンドウが開いたら読み込むURLをセットすると。」「はい。補足すると、ES2015ではバッククォートでかこった文字列では${}と書くとPerl ...,https://qiita.com//erukiti/items/0cf9741bbbff26446c1e,,erukiti
31,ジョブスケジューラPBSProでGPU計算クラスタを組みAIを効率的に学習させる方法 (前編),"[""pbs"", ""ジョブスケジューラー"", ""GPU"", ""Docker"", ""nvidia-docker""]",-dev libx11-dev x11proto-core-dev libxt-dev libedit-dev libical-dev libncurses-dev perl ...,https://qiita.com//MasafumiTsuyuki/items/acf4b19b54937496e32b,,MasafumiTsuyuki
31,ruby 2.6 が出たので触ってみて、python と比較してみた,"[""Ruby"", ""Python"", ""プログラミング"", ""プログラミング初心者""]","スノートが面白そうだったので休みに一気にやってみました。
ちなみに python は新人の半ばくらいの時に vim のプラグインを作りたくて python ruby perl ...",https://qiita.com//suzuki-hoge/items/9f0e288f1d01258b3ed1,11,suzuki-hoge
32,ゲノム編集系のバイオインフォマティクス,"[""ngs"", ""ゲノム編集"", ""Genomeediting"", ""CRISPR"", ""bioinformatics""]"," al., 2021
perl
sgRNAcas9 - BiooTools
：オフターゲットを考慮しながらsgRNAをデザインするツール。
JavaScript
Guide  ...",https://qiita.com//KazukiNakamae/items/fa1c58351c1a8ce4c937,,KazukiNakamae
32,劣化「GNU/Linux FAQ」,"[""GNU""]",")
したいならしてもいいさ。GNU/X11/Apache/Linux/TeX/Perl/Python/FreeCivとかどうだ？
何にせよ、GNUが果たした貢献が最も―Lin ...",https://qiita.com//c01o/items/de250da2dd05518de3a5,,c01o
30,CentOS 標準搭載の Perl に負けないで強く生きる,"[""Perl"", ""CentOS""]","この記事では、OS 標準の Perl で動く CLI ツールを作ってる際に CentOS でハマる点について説明しています。
TL;DR
Linux / Mac OS X の ...",https://qiita.com//pinemz/items/256f864a37856c50517d,,pinemz
29,CentOSにWordPressをインストール,"[""WordPress"", ""インストール"", ""環境構築"", ""MySQL"", ""設定""]","6.29-2.el7 のパッケージ: mysql-community-server-5.6.29-2.el7.x86_64
--> 依存性の処理をしています: perl ...",https://qiita.com//ikenyal/items/b599d7a29d884e67b3a9,1,ikenyal
30,VirtualBox上のUbuntu 18.04の画面サイズを自動で切り替えられるようにする,"[""Ubuntu"", ""ubuntu18.04"", ""VirtualBox""]","ので注意してください。
Guest Additionsをインストールする前に、以下のものをインストールしておく必要があります。
カーネルのヘッダー
gcc
make
perl ...",https://qiita.com//shu65/items/08c37bc086709e088560,,shu65
30,スゲい簡単なPerl入門 - 8thDay　リファレンス　リファレント　デリファレンス Perl  Beginner  配列 リファレンス スカラー アロー演算子 分かりづらいところの備忘録,"[""Perl"", ""Beginner"", ""array"", ""reference""]","配列とスカラー変数
Perlで配列の操作をするときにムムッ？ってなったところを備忘録に残します。
慣れるとなんでもないんですが、なれるまでは何がおかしいのかもよくわからないの ...",https://qiita.com//colorrabbit/items/ba973ff73f3bc0cde204,,colorrabbit
31,C++で始める競プロ / VSCodeの環境構築（Mac）,"[""C++"", ""競技プログラミング"", ""VSCode"", ""環境構築"", ""Mac""]","houtExt && $dir$fileNameWithoutExt"",
""php"": ""php"",
""python"": ""python -u"",
""perl ...",https://qiita.com//YasufumiNakama/items/6efa6975f551a1986e89,4,YasufumiNakama
30,Jenkins から Slack へ通知する方法,"[""Slack"", ""Jenkins""]","ェックを入れる.
最後にビルド後の処理に Slack Notifications を入れ, 保存.
Reference
JenkinsでSlackに通知してみた - Perl ...",https://qiita.com//sqrtxx/items/d8751e18c549a41f6276,,sqrtxx
30,Amazon LinuxにPHP7.1と関連モジュールを入れようとして苦戦した話,"[""PHP"", ""PHP7.1"", ""PHP7"", ""php7.0""]","性の処理をしています: perl(Data::Dumper) のパッケージ: autoconf-2.69-11.9.amzn1.noarch
---> パッケージ au ...",https://qiita.com//Anorlondo448/items/a9f22e9932a057751932,,Anorlondo448
30,CentOS7に最新のGitをインストール、アップデート、他,"[""Vagrant"", ""Git"", ""CentOS""]","ンストール
yum -y install curl-devel expat-devel gettext-devel openssl-devel zlib-devel perl ...",https://qiita.com//ysti/items/e8b4271313e93bd9efa6,,ysti
30,【node.js】nodebrewでnode.jsのインストールめも,"[""Node.js""]",".nodejs.*
nodebrewをインストール
・まず本家のサイトを参考
・nodebrewインストール
% curl -L git.io/nodebrew | perl ...",https://qiita.com//shoridevel/items/e45c4eca64a4992ad37b,,shoridevel
30,RVMとは？(RVMを利用したRubyのインストール),"[""Ruby"", ""rvm"", ""command"", ""Terminal"", ""学習""]","ibrary.
gemはRuby applicationやライブラリーのパッケージです。
○　Rubyに本体に付属して標準で入っている
○　ライブラリ・モジュール　（perl ...",https://qiita.com//yunzeroin/items/f685c66a5455d354f6b6,,yunzeroin
30,VBAの正規表現における後方参照の考え方とサンプルコード,"[""VBA""]","す。
はじめに：VBAでの正規表現
文字列を処理するプログラミングにおいて正規表現は強力な道具です。これはVBAにおいても変わりません。
しかし、VBAでの正規表現はPerl ...",https://qiita.com//daik/items/15f9a95d14498f5476aa,4,daik
29,タワマンとWio LTE,"[""SORACOM"", ""SoracomHarvest"", ""WioLTE""]","ad\"":\""eyJzZW5zZWQiOjF9\""}"",
という文字列が出力されることを確認しました
０か１か区別できればよいだけですから読めなくても気にしません。
perl ...",https://qiita.com//zakky/items/fb0eab0c909d7f7501bf,,zakky
29,Mac OS XでモナーコインをCPUマイニングする,"[""Bitcoin"", ""Monacoin"", ""mining"", ""Mac""]","sh
$ ./nomacro.pl
$ ./configure CFLAGS=""-march=native"" --with-crypto --with-curl
$ perl ...",https://qiita.com//asymme/items/7c6aa8d9b59dd560b701,,asymme
30,<Rails4> と <Angular.js>で検索機能作る,"[""Rails"", ""rails4.0"", ""Angular""]",";
</li>
</ul>
</div>
seedファイルに下記のデータを投入
seeds.rb
title_name = %w(perl ...",https://qiita.com//fukumone/items/856844c60f215116cc30,1,fukumone
30,LINE Bot × Java(Spring Boot)構築手順,"[""linebot"", ""Java"", ""spring-boot"", ""Heroku""]","ましょう。
今回はJavaのものを紹介しますが、他にもPHP,Go,Perl,Ruby,Python,Node.jsなどがあります。
https://github.com/l ...",https://qiita.com//zakisanbaiman/items/e87c4834b28c6d964e54,3,zakisanbaiman
30,JavaScriptでよく見る`var hoge=require('hoge')`ってなに？,"[""JavaScript""]","avaScript内だけで出来るようにしてくれるものに見える。(実際は名前空間とかあるのだろうから、そこまで単純ではないとは思うけど。)
Javaでいうimport、Perl ...",https://qiita.com//ryozi_tn/items/1a6eed22b0756aa45713,,ryozi_tn
32,PHPで長い文字列を扱う方法色々,"[""PHP"", ""文字列結合"", ""echo"", ""リファクタリング""]","しっかりにはいうないましうなけれ。'
.""人々に籠っですのももう今日にやはりたでます。{$break}"";
echo $str;
ヒアドキュメント
これもよく見かけるperl ...",https://qiita.com//t_mitarai/items/e50c7c7f284cb3ae6732,,t_mitarai
30,AppStore向けiOSアプリをJenkinsでEnterprise配布するときのTips,"[""iOS"", ""Jenkins""]","E_BUNDLE_ID=com.example.enterprise.myapp
ENV_H_PATH=PATH/TO/Env.h
# Bundle IDの書き換え
perl ...",https://qiita.com//mokemokechicken/items/fe7a21bdff5545261a2b,,mokemokechicken
30,[追記] gitに脆弱性が！Updateしなきゃ！ でもyumに最新版がないし、ソースから入れたらエラった！ときのメモ,"[""Git"", ""update"", ""Linux"", ""AWS"", ""Ubuntu""]","くてもいいけど
yum install curl-devel expat-devel gettext-devel openssl-devel zlib-devel  perl ...",https://qiita.com//linm25stg/items/f6549a96c8d1c1d1e26d,5,linm25stg
36,JSエコシステムぶらり探訪(2): Node.jsとCommonJS modules,"[""JavaScript"", ""Node.js""]","した。1 現在はサーバーサイドJavaScriptだけではなく、JavaScriptのビルド環境として無くてはならないものになっています。
要するにNode.jsは、Perl ...",https://qiita.com//qnighy/items/067dd47c48b96e772a4e,2,qnighy
31,AWS CodeStarとCloud9によるPython Lambda開発,"[""CodeStar"", ""Python"", ""lambda"", ""APIGateway"", ""AWS""]",thonはZen（禅）の思想を持っています。わかりやすくコード量が少なく書ける。同じ事に対する複数記法が少ない。特にMLの分野で多用され、シェルも脅かし始めています（Perl ...,https://qiita.com//Mr-K/items/d3b8120d8bae1e52198d,,Mr-K
30,Windows10+WSL(Ubuntu)+Docker サーバサイド開発環境,"[""WSL"", ""Docker"", ""Windows10"", ""初心者""]","
terminal
タイプ
xterm-256color
aptの初期設定
WslttyまたはUbuntuを起動する
リポジトリを国内ミラーに変更する
$ sudo perl ...",https://qiita.com//arai-h/items/70f592f1ba7075727f38,1,arai-h
30,Jetson NanoでDockerを動かす(前編),"[""Jetson"", ""JetsonNano"", ""Docker""]",".8kB
Step 1/5 : FROM alpine
---> 1a773c1b496c
Step 2/5 : RUN apk add --no-cache perl ...",https://qiita.com//yamamo-to/items/33f57f9a059cc95b9c08,,yamamo-to
30,ここ10年の技術トレンド、そしてお金持ちになる方法,"[""ポエム"", ""SaaS""]",".
NetFlix: VOD開始後 1年. 参考: Wikipediaの記事
プログラミング、フレームワーク、ミドルウェア
存在してた言語: C++, Java, PHP, Perl",https://qiita.com//41semicolon/items/a58225dea10dcf8f0465,,41semicolon
30,Tech Circle ML #8 Chainer with Reccurent Neural Language Model ,"[""Python"", ""Chainer""]","ました。
下記のコマンドを実行して事前に必要なものをインストールしておく
apt-get update
apt-get install gcc gcc++ kmod perl ...",https://qiita.com//GushiSnow/items/c1f80c922e78b1896b52,,GushiSnow
31,BigQuery・Kepler.gl・Uber H3による空間情報分析の始め方,"[""BigQuery"", ""kepler.gl"", ""H3""]","\
&& echo ""|--> Install Node.js"" \
&& curl -L git.io/nodebrew | perl ...",https://qiita.com//tetchi821/items/58e59e7aca0f2af3f145,,tetchi821
29,Docker時代のビルド手法について考える,"[""Docker""]","まで全く意識されてこなかった「ビルド結果を小さくするノウハウ」が求められる時代が来ました。
では具体例をあげて、どうやってサイズを小さくするか考えてみましょう。
例：Perl ...",https://qiita.com//DQNEO/items/d26c7892664d6b10749d,1,DQNEO
31,現場でのやっつけPerlに学ぶサブルーチン作成のアプローチ,"[""Perl"", ""新人プログラマ応援"", ""設計"", ""アルゴリズム"", ""標準化""]","対象読者
プログラムはかじっているものの、Perlという言語をよく知らない。
同じ「P」から始まるなら「Python」一択っしょ！Perlって何ですか？古文 ...",https://qiita.com//jeyei/items/17167e17a27370f087f6,,jeyei
29,僕が好んで使っているPerlモジュール,"[""Perl"", ""cpan""]","が趣味や仕事で使ってるPerlモジュールを紹介します。逆に、使ったけどイマイチだったPerlモジュールも紹介しています。
おすすめPerl ...",https://qiita.com//ntmukai/items/3c7adb9f30e0d04f9e87,,ntmukai
28,【Mac】KH Coder導入手順,"[""KHCoder""]","ます。
環境構築
CPANM
perlモジュールのインストールにCPANMを使用します。
http://www.omakase.org/perl/cpanm ...",https://qiita.com//y-urakawa/items/0423bf6775de8e6305f3,1,y-urakawa
30,すさまじい量のファイルを消す方法,"[""ShellScript"", ""Linux"", ""Bash""]","結論から書くとls -f | head -n <int> | perl -lne unlink
どうしてこうなった
オプションを事故ったコマンドを実行して放置した ...",https://qiita.com//ronin_gw/items/ebd44a312b816cdbea8c,3,ronin_gw
29,[ネタ] 湯婆婆 言語まとめ,"[""ネタ"", ""湯婆婆"", ""jq"", ""Perl""]"," '.[] | [.title, .url, (.tags|map(.name)|.[])] | @tsv' yubaba.json > yubaba.tsv
Perl ...",https://qiita.com//sengoku/items/9dba838d94d5120f8a73,3,sengoku
29,【27言語まとめ】マイナンバーのチェックデジット計算方法,"[""マイナンバー"", ""JavaScript"", ""Ruby"", ""Python"", ""Swift""]","イナンバーのチェックディジットをObjective-Cで計算する - Qiita
OCaml
OCaml でマイナンバーのチェックデジットを計算する - Qiita
Perl ...",https://qiita.com//suin/items/a46d3fe7f3623c47a5a1,4,suin
29,Apache2.4系をソースからインストール,"[""Apache"", ""Linux""]","
apr-util-1.5.4
porg-0.8
4. PCRE（Perl Compatible Regular Expressions）のインストール
続いて、PCRE - ",https://qiita.com//ksugawara61/items/70f5d1faf192c4ba6ca0,,ksugawara61
31,Nodebrewを使ってNode.jsを超高速にインストールする方法,"[""Node.js"", ""nodebrew""]","o | grep ""processor"" | wc -l
2
事前準備
nodebrewをインストールする。
$ curl -L git.io/nodebrew | perl ...",https://qiita.com//yn-misaki/items/e92a47c662ea6d1236c1,,yn-misaki
30,Ruby 0.49 をビルドする,"[""Ruby"", ""Ruby0"", ""Ruby0.49"", ""考古学""]",".49 をビルドして動かしてみた。
プログラミング考古学シリーズ
第1回: Python 1.0 をビルドする
第2回: Ruby 0.49 をビルドする
第3回: Perl ...",https://qiita.com//hakatashi/items/997afabc28c254639efe,2,hakatashi
29,EC2でCentOS6のEBS-Backed HVM方式 AMIをゼロから作る,"[""AWS""]","
その他各種設定
sshdの設定
cd /mnt
perl -p -i -e 's,^#PermitRootLogin yes,PermitRootLogin without ...",https://qiita.com//cs_sonar/items/caed4c543d79605e717d,,cs_sonar
